Co-ordinate,US.CA,US.NM,US.AZ,US.TX,US.MT,US.ND,US.NE,US.NY
Location,Califonia,New Mexico,Arizona,Texas,Montana,North darkota,Nebraska,New York
1/1/2024 0:00,0.000023,0.049856,0.000622,0.216291,0.370964,0.226051,0.170353,0.013289
1/1/2024 1:00,0.000101,0.02767,0.000006,0.201653,0.407813,0.424677,0.110392,0.002267
1/1/2024 2:00,0.000938,0.008586,0.005772,0.148843,0.4319,0.5805,0.053289,0.000414
1/1/2024 3:00,0.004405,0.00429,0.042562,0.092217,0.441881,0.649347,0.031536,0.000192
1/1/2024 4:00,0.007113,0.003121,0.076438,0.059539,0.429951,0.663338,0.032751,0.001823
1/1/2024 5:00,0.009024,0.002278,0.08803,0.033406,0.416966,0.663428,0.035872,0.004741
1/1/2024 6:00,0.010815,0.003524,0.097895,0.168442,0.412401,0.671701,0.045036,0.002692
1/1/2024 7:00,0.011051,0.012183,0.09502,0.529747,0.406915,0.684951,0.056894,0.001286
1/1/2024 8:00,0.011997,0.048942,0.11138,0.65723,0.416483,0.698701,0.067015,0.001501
1/1/2024 9:00,0.01206,0.074144,0.160568,0.637983,0.49109,0.707171,0.079821,0.00603
1/1/2024 10:00,0.013664,0.070732,0.230732,0.625485,0.615268,0.722666,0.08843,0.022227
1/1/2024 11:00,0.027515,0.062337,0.285328,0.623381,0.720021,0.733784,0.083789,0.042198
1/1/2024 12:00,0.035953,0.047555,0.34805,0.624839,0.741095,0.729648,0.085181,0.05466
1/1/2024 13:00,0.022547,0.034157,0.431057,0.606597,0.729263,0.719454,0.103985,0.041132
1/1/2024 14:00,0.008238,0.020449,0.466288,0.732235,0.731091,0.712131,0.12075,0.058834
1/1/2024 15:00,0.006124,0.01162,0.4073,0.701799,0.671726,0.743889,0.13086,0.087691
1/1/2024 16:00,0.001395,0.004846,0.211959,0.580362,0.588214,0.64346,0.161244,0.116979
1/1/2024 17:00,0.000297,0.041637,0.079465,0.469442,0.547033,0.663601,0.216409,0.145575
1/1/2024 18:00,0.000406,0.076402,0.057886,0.376263,0.490189,0.649513,0.302479,0.16276
1/1/2024 19:00,0.004874,0.091573,0.04201,0.329503,0.393821,0.651985,0.377254,0.162227
1/1/2024 20:00,0.02283,0.082034,0.022392,0.304951,0.302469,0.582991,0.436569,0.152781
1/1/2024 21:00,0.042098,0.076968,0.004348,0.29381,0.192272,0.55644,0.40772,0.152875
1/1/2024 22:00,0.045063,0.061119,0.000539,0.277169,0.120458,0.778047,0.449157,0.15223
1/1/2024 23:00,0.041528,0.042672,0.000142,0.337979,0.156931,0.893594,0.612772,0.162881
1/2/2024 0:00,0.052824,0.026212,0.001612,0.451623,0.255198,0.917911,0.661023,0.184843
1/2/2024 1:00,0.045122,0.014931,0.016954,0.466298,0.320053,0.919457,0.612069,0.188454
1/2/2024 2:00,0.024495,0.010455,0.038098,0.447011,0.332176,0.866512,0.549727,0.187163
1/2/2024 3:00,0.009221,0.004948,0.046615,0.42943,0.371067,0.845632,0.491106,0.187
1/2/2024 4:00,0.000754,0.000935,0.03858,0.382489,0.412718,0.828802,0.442221,0.192309
1/2/2024 5:00,0.000015,0.000027,0.023122,0.336747,0.441496,0.798503,0.412895,0.200061
1/2/2024 6:00,0.000613,0,0.019636,0.317434,0.470164,0.737916,0.397792,0.205008
1/2/2024 7:00,0.001245,0.000002,0.019035,0.30497,0.500848,0.701197,0.366898,0.210075
1/2/2024 8:00,0.000911,0.000171,0.026534,0.26498,0.527111,0.60122,0.328591,0.193555
1/2/2024 9:00,0.00066,0.004363,0.036377,0.226021,0.549727,0.517265,0.337388,0.205853
1/2/2024 10:00,0.000826,0.029891,0.050875,0.21963,0.571472,0.475945,0.390954,0.250989
1/2/2024 11:00,0.001667,0.023066,0.05991,0.191168,0.592254,0.395328,0.469995,0.2761
1/2/2024 12:00,0.001838,0.004146,0.071008,0.126016,0.601227,0.334179,0.561122,0.273752
1/2/2024 13:00,0.003088,0.001094,0.06792,0.071275,0.595814,0.309499,0.62345,0.284662
1/2/2024 14:00,0.01084,0.003519,0.05864,0.040982,0.590026,0.311214,0.590049,0.278
1/2/2024 15:00,0.021668,0.009191,0.040629,0.050977,0.545432,0.335987,0.394042,0.201633
1/2/2024 16:00,0.015222,0.019659,0.00507,0.089492,0.38091,0.331561,0.352406,0.154574
1/2/2024 17:00,0.007401,0.029945,0.000011,0.16161,0.252166,0.373569,0.331594,0.140864
1/2/2024 18:00,0.005083,0.02656,0,0.265502,0.336652,0.427986,0.26926,0.144836
1/2/2024 19:00,0.001941,0.02545,0.002447,0.432841,0.331606,0.466784,0.219274,0.151019
1/2/2024 20:00,0.001237,0.027162,0.036099,0.491892,0.303162,0.466299,0.19173,0.123107
1/2/2024 21:00,0.001095,0.02659,0.069328,0.050759,0.214168,0.357642,0.176267,0.162257
1/2/2024 22:00,0.000837,0.028394,0.084971,0.076439,0.134138,0.346524,0.21233,0.203728
1/2/2024 23:00,0.00266,0.036744,0.104136,0.368551,0.131227,0.45954,0.234185,0.220095
1/3/2024 0:00,0.025176,0.049246,0.107787,0.506182,0.147536,0.493847,0.191415,0.248709
1/3/2024 1:00,0.1009,0.078781,0.037825,0.456651,0.161046,0.459397,0.100712,0.288874
1/3/2024 2:00,0.227445,0.138551,0.001306,0.312327,0.167621,0.447017,0.030581,0.323155
1/3/2024 3:00,0.387738,0.203153,0.000005,0.216122,0.181025,0.462447,0.019953,0.325193
1/3/2024 4:00,0.460417,0.227406,0.000417,0.142838,0.20221,0.47636,0.053799,0.274418
1/3/2024 5:00,0.510494,0.186816,0.00744,0.103661,0.220692,0.445175,0.10138,0.233717
1/3/2024 6:00,0.469766,0.118504,0.019676,0.115345,0.247606,0.391586,0.111828,0.183616
1/3/2024 7:00,0.455175,0.063978,0.026902,0.128016,0.279821,0.336962,0.123619,0.161729
1/3/2024 8:00,0.336766,0.027849,0.030391,0.153452,0.31763,0.271998,0.200588,0.137729
1/3/2024 9:00,0.136517,0.012021,0.027944,0.179812,0.315407,0.223067,0.304934,0.124804
1/3/2024 10:00,0.060929,0.009236,0.020463,0.176017,0.28544,0.200879,0.376257,0.122132
1/3/2024 11:00,0.019329,0.015083,0.031088,0.158365,0.266937,0.178873,0.382269,0.123213
1/3/2024 12:00,0.00421,0.015037,0.071494,0.148261,0.252053,0.140461,0.35239,0.120435
1/3/2024 13:00,0.008129,0.007953,0.118852,0.129723,0.226219,0.09556,0.313829,0.10126
1/3/2024 14:00,0.022102,0.002732,0.108587,0.110057,0.198845,0.061075,0.261389,0.162185
1/3/2024 15:00,0.03959,0.000085,0.063492,0.12392,0.186515,0.029906,0.132962,0.144018
1/3/2024 16:00,0.033072,0.000027,0.015144,0.166024,0.145731,0.022321,0.108008,0.099776
1/3/2024 17:00,0.00337,0.00516,0.046018,0.195689,0.040824,0.012362,0.140132,0.085892
1/3/2024 18:00,0.00046,0.026592,0.112785,0.169708,0.005794,0.006236,0.214306,0.066956
1/3/2024 19:00,0.00808,0.061886,0.166701,0.123766,0.001014,0.003486,0.27438,0.053274
1/3/2024 20:00,0.054498,0.080938,0.19184,0.082089,0.000227,0.001208,0.30496,0.04066
1/3/2024 21:00,0.136466,0.090496,0.158362,0.052354,0.000118,0.000113,0.308349,0.048865
1/3/2024 22:00,0.205152,0.117695,0.106477,0.030456,0.000225,0,0.299951,0.041153
1/3/2024 23:00,0.200872,0.159711,0.097723,0.015211,0.005915,0.000002,0.337985,0.051331
1/4/2024 0:00,0.186353,0.251531,0.082605,0.003866,0.049906,0.000587,0.309795,0.087892
1/4/2024 1:00,0.228252,0.411062,0.074329,0.000565,0.159561,0.012821,0.226716,0.082383
1/4/2024 2:00,0.281258,0.550657,0.104016,0.001413,0.31678,0.047394,0.178844,0.072258
1/4/2024 3:00,0.33673,0.617861,0.099389,0.001518,0.431143,0.085165,0.138856,0.101066
1/4/2024 4:00,0.352418,0.668254,0.076393,0.000949,0.456905,0.117734,0.101242,0.126021
1/4/2024 5:00,0.309773,0.645195,0.054061,0.0011,0.456658,0.147024,0.069102,0.10301
1/4/2024 6:00,0.223073,0.591572,0.048949,0.002328,0.492265,0.178869,0.039832,0.080581
1/4/2024 7:00,0.150773,0.582676,0.058246,0.009021,0.493846,0.215813,0.026123,0.073995
1/4/2024 8:00,0.094504,0.573761,0.084818,0.018623,0.493842,0.255886,0.030365,0.071259
1/4/2024 9:00,0.057756,0.584648,0.097675,0.021379,0.510322,0.296083,0.049401,0.114232
1/4/2024 10:00,0.046501,0.765366,0.100521,0.028865,0.543024,0.343251,0.0764,0.14108
1/4/2024 11:00,0.031433,0.718754,0.079971,0.053809,0.567985,0.373621,0.100244,0.154106
1/4/2024 12:00,0.025163,0.671944,0.067991,0.064595,0.542096,0.407099,0.114069,0.166701
1/4/2024 13:00,0.015197,0.720079,0.054006,0.047137,0.509805,0.468198,0.123596,0.163349
1/4/2024 14:00,0.012841,0.7361,0.040055,0.026448,0.484119,0.537573,0.138367,0.366911
1/4/2024 15:00,0.013157,0.635443,0.023423,0.019822,0.452478,0.476398,0.200694,0.635802
1/4/2024 16:00,0.01726,0.525717,0.039148,0.176387,0.361192,0.540431,0.2286,0.674056
1/4/2024 17:00,0.067058,0.43104,0.062599,0.385624,0.333907,0.682178,0.274866,0.683214
1/4/2024 18:00,0.167414,0.30694,0.092739,0.468471,0.357629,0.634016,0.334158,0.743692
1/4/2024 19:00,0.18091,0.295569,0.102854,0.555592,0.376239,0.565043,0.385659,0.778339
1/4/2024 20:00,0.191813,0.285455,0.104751,0.631624,0.355029,0.49798,0.410448,0.761561
1/4/2024 21:00,0.233614,0.245475,0.115382,0.604955,0.311228,0.455888,0.381063,0.688792
1/4/2024 22:00,0.203228,0.200853,0.125901,0.497975,0.29671,0.38833,0.280158,0.614007
1/4/2024 23:00,0.134131,0.106528,0.118503,0.55711,0.352396,0.374985,0.287265,0.559292
1/5/2024 0:00,0.129426,0.085409,0.139891,0.609888,0.436806,0.361606,0.309388,0.511624
1/5/2024 1:00,0.09198,0.116433,0.122832,0.510319,0.534865,0.346469,0.311219,0.436152
1/5/2024 2:00,0.067097,0.219814,0.074412,0.366907,0.589844,0.359117,0.298924,0.376228
1/5/2024 3:00,0.062282,0.308437,0.033592,0.453888,0.603484,0.380442,0.293815,0.325189
1/5/2024 4:00,0.013348,0.304948,0.011267,0.532149,0.619197,0.348432,0.277435,0.271754
1/5/2024 5:00,0.000553,0.291717,0.001593,0.388351,0.641708,0.299958,0.259558,0.179687
1/5/2024 6:00,0.000041,0.301145,0.000281,0.254165,0.668461,0.227445,0.225207,0.111872
1/5/2024 7:00,0.000149,0.302463,0.000651,0.14572,0.678527,0.140074,0.169103,0.091025
1/5/2024 8:00,0.000965,0.280471,0.004145,0.062015,0.665789,0.067955,0.116461,0.084099
1/5/2024 9:00,0.003255,0.286252,0.003947,0.027241,0.690229,0.034161,0.073562,0.122912
1/5/2024 10:00,0.00646,0.327725,0.00158,0.005387,0.669671,0.021339,0.038344,0.136427
1/5/2024 11:00,0.008006,0.315413,0.002728,0.003782,0.6058,0.016228,0.016415,0.122821
1/5/2024 12:00,0.01072,0.323622,0.0096,0.025751,0.544713,0.010837,0.007963,0.133016
1/5/2024 13:00,0.010829,0.32223,0.024613,0.049897,0.491101,0.004318,0.006329,0.112697
1/5/2024 14:00,0.025724,0.304929,0.03279,0.028326,0.484214,0.00053,0.009471,0.28834
1/5/2024 15:00,0.038578,0.350999,0.035676,0.000072,0.641895,0.000005,0.013761,0.385952
1/5/2024 16:00,0.015789,0.473782,0.003611,0.000634,0.665679,0,0.019956,0.361902
1/5/2024 17:00,0.020204,0.443556,0.000263,0.100036,0.795375,0,0.006269,0.30505
1/5/2024 18:00,0.045041,0.447002,0.002056,0.338826,0.856444,0,0.000777,0.253407
1/5/2024 19:00,0.084316,0.4911,0.00915,0.436791,0.82577,0,0.000042,0.223082
1/5/2024 20:00,0.112343,0.587601,0.024548,0.471984,0.738602,0.000001,0,0.169788
1/5/2024 21:00,0.144086,0.681142,0.0352,0.448519,0.58954,0.000108,0,0.154767
1/5/2024 22:00,0.184931,0.657574,0.030057,0.316767,0.36042,0.001812,0.000005,0.124226
1/5/2024 23:00,0.178861,0.497977,0.025678,0.209512,0.322607,0.005395,0.00012,0.076425
1/6/2024 0:00,0.157742,0.41306,0.017991,0.125756,0.450426,0.003901,0.001532,0.058784
1/6/2024 1:00,0.137917,0.397202,0.004775,0.089322,0.466302,0.000905,0.00951,0.10828
1/6/2024 2:00,0.093566,0.366932,0.000856,0.121999,0.467113,0.000538,0.029863,0.100199
1/6/2024 3:00,0.054059,0.315592,0.000466,0.252461,0.497967,0.003554,0.059474,0.072608
1/6/2024 4:00,0.039123,0.289533,0.000781,0.430975,0.565789,0.02674,0.093616,0.069052
1/6/2024 5:00,0.034023,0.272035,0.000702,0.567388,0.630886,0.082147,0.130556,0.061077
1/6/2024 6:00,0.019855,0.247569,0.000332,0.595299,0.666957,0.154235,0.161815,0.037837
1/6/2024 7:00,0.002114,0.241454,0.00162,0.521879,0.683559,0.219813,0.184947,0.014874
1/6/2024 8:00,0.001266,0.263769,0.02026,0.450315,0.690192,0.251606,0.194484,0.006329
1/6/2024 9:00,0.004122,0.264176,0.054068,0.429862,0.779196,0.272045,0.242981,0.001616
1/6/2024 10:00,0.004622,0.256437,0.078018,0.436424,0.70898,0.295386,0.354999,0.007202
1/6/2024 11:00,0.002012,0.256635,0.115379,0.422315,0.720018,0.322069,0.486021,0.104144
1/6/2024 12:00,0.001746,0.241584,0.148434,0.36137,0.737828,0.343727,0.553025,0.169774
1/6/2024 13:00,0.003752,0.201208,0.116774,0.293229,0.738916,0.352364,0.582439,0.117742
1/6/2024 14:00,0.005501,0.154694,0.076264,0.160133,0.719292,0.33705,0.612793,0.091261
1/6/2024 15:00,0.0068,0.285726,0.047283,0.071402,0.674608,0.395264,0.704739,0.211709
1/6/2024 16:00,0.008069,0.371637,0.054924,0.055626,0.555906,0.322619,0.898274,0.274774
1/6/2024 17:00,0.002714,0.422079,0.006876,0.064432,0.456655,0.238461,0.904697,0.318422
1/6/2024 18:00,0.000428,0.437254,0,0.113847,0.515792,0.2206,0.911068,0.340513
1/6/2024 19:00,0.000627,0.422304,0.01145,0.164733,0.538629,0.242967,0.913619,0.325057
1/6/2024 20:00,0.003811,0.40727,0.042144,0.188514,0.478705,0.23892,0.903284,0.344956
1/6/2024 21:00,0.008716,0.385616,0.057683,0.158854,0.343238,0.191724,0.859771,0.389893
1/6/2024 22:00,0.015356,0.336749,0.059296,0.096504,0.268197,0.089257,0.747859,0.481466
1/6/2024 23:00,0.037075,0.232891,0.051688,0.149588,0.261369,0.022106,0.577098,0.577477
1/7/2024 0:00,0.099521,0.148912,0.043013,0.219715,0.248102,0.002632,0.445364,0.546991
1/7/2024 1:00,0.195754,0.09523,0.026794,0.233946,0.227504,0.000401,0.3869,0.463529
1/7/2024 2:00,0.250936,0.082354,0.015872,0.146094,0.201381,0.001226,0.362121,0.436208
1/7/2024 3:00,0.177237,0.077313,0.011041,0.059815,0.174134,0.007218,0.379735,0.446997
1/7/2024 4:00,0.21927,0.089777,0.022649,0.017124,0.144863,0.01713,0.385641,0.451142
1/7/2024 5:00,0.373579,0.134396,0.061027,0.005535,0.121305,0.0233,0.354503,0.436893
1/7/2024 6:00,0.541198,0.214248,0.103342,0.019872,0.098253,0.02419,0.269822,0.410025
1/7/2024 7:00,0.602719,0.313483,0.146478,0.035017,0.088705,0.022506,0.156659,0.382048
1/7/2024 8:00,0.571112,0.377038,0.192308,0.040319,0.094105,0.021302,0.070353,0.444273
1/7/2024 9:00,0.526641,0.418991,0.214005,0.045386,0.095831,0.020468,0.017693,0.338496
1/7/2024 10:00,0.512139,0.470658,0.227079,0.038081,0.062854,0.029578,0.001063,0.2706
1/7/2024 11:00,0.481458,0.525347,0.255427,0.019874,0.082198,0.05348,0.000041,0.18054
1/7/2024 12:00,0.435172,0.571138,0.291356,0.003926,0.17622,0.090475,0.000105,0.052295
1/7/2024 13:00,0.327754,0.630468,0.312559,0.00057,0.325178,0.144015,0.016741,0.00392
1/7/2024 14:00,0.234408,0.621045,0.366898,0.011225,0.447002,0.182227,0.104431,0.00168
1/7/2024 15:00,0.135412,0.623549,0.367108,0.023076,0.492199,0.187783,0.11998,0.007355
1/7/2024 16:00,0.065783,0.776552,0.349505,0.198859,0.497975,0.191698,0.129597,0.022307
1/7/2024 17:00,0.099102,0.847122,0.500338,0.376231,0.436338,0.171248,0.227485,0.054061
1/7/2024 18:00,0.127325,0.847888,0.646534,0.428872,0.372571,0.152585,0.305569,0.097767
1/7/2024 19:00,0.191839,0.815542,0.663441,0.471861,0.345599,0.147867,0.388311,0.1345
1/7/2024 20:00,0.281508,0.739482,0.651958,0.547033,0.349197,0.158283,0.537574,0.193543
1/7/2024 21:00,0.373587,0.635888,0.630464,0.632873,0.327753,0.17911,0.627077,0.227768
1/7/2024 22:00,0.437932,0.626082,0.690505,0.694715,0.288881,0.213608,0.678269,0.376266
1/7/2024 23:00,0.434132,0.648822,0.549779,0.786406,0.239759,0.266219,0.738818,0.431888
1/8/2024 0:00,0.335759,0.551942,0.478712,0.820346,0.187465,0.305295,0.753947,0.477688
1/8/2024 1:00,0.29999,0.308943,0.500711,0.798484,0.140957,0.311282,0.763438,0.489888
1/8/2024 2:00,0.227257,0.112348,0.427009,0.7909,0.106865,0.28788,0.797088,0.466307
1/8/2024 3:00,0.119069,0.094534,0.349685,0.773586,0.087599,0.256295,0.807627,0.513387
1/8/2024 4:00,0.076427,0.180703,0.32771,0.807622,0.076895,0.234762,0.814869,0.573755
1/8/2024 5:00,0.056505,0.348459,0.277667,0.730515,0.066867,0.219825,0.830981,0.615315
1/8/2024 6:00,0.042288,0.589538,0.202145,0.668157,0.054063,0.201422,0.78461,0.610959
1/8/2024 7:00,0.041291,0.761538,0.16806,0.838846,0.055094,0.178514,0.663669,0.581009
1/8/2024 8:00,0.051088,0.845787,0.138817,0.855769,0.07452,0.166402,0.469413,0.54572
1/8/2024 9:00,0.060674,0.880309,0.123692,0.865811,0.094777,0.161933,0.410008,0.426848
1/8/2024 10:00,0.059105,0.886319,0.107339,0.865867,0.144186,0.152345,0.382437,0.374048
1/8/2024 11:00,0.046284,0.87431,0.088566,0.851962,0.242999,0.130203,0.273594,0.337008
1/8/2024 12:00,0.032213,0.826162,0.080189,0.882952,0.309225,0.086271,0.25527,0.293806
1/8/2024 13:00,0.019145,0.765826,0.063402,0.954439,0.352374,0.034798,0.331488,0.220145
1/8/2024 14:00,0.017286,0.686427,0.053922,0.954783,0.400336,0.004743,0.346184,0.117596
1/8/2024 15:00,0.013317,0.739559,0.036003,0.866083,0.433283,0.001077,0.311197,0.158341
1/8/2024 16:00,0.002174,0.746052,0.05777,0.83484,0.449709,0.002108,0.427403,0.231413
1/8/2024 17:00,0.000479,0.781043,0.041125,0.898252,0.630442,0.011731,0.41098,0.248425
1/8/2024 18:00,0.000657,0.804075,0.019896,0.921938,0.731167,0.029966,0.346159,0.223065
1/8/2024 19:00,0.000207,0.804971,0.026802,0.926749,0.748592,0.040879,0.444242,0.150243
1/8/2024 20:00,0.004372,0.81514,0.040721,0.938,0.786389,0.050658,0.696967,0.112881
1/8/2024 21:00,0.022057,0.850225,0.044486,0.95799,0.798536,0.094827,0.828619,0.127932
1/8/2024 22:00,0.024041,0.867468,0.041767,0.974965,0.745889,0.118086,0.841942,0.12675
1/8/2024 23:00,0.01742,0.835103,0.044651,0.973486,0.736741,0.061361,0.856008,0.0915
1/9/2024 0:00,0.021764,0.7702,0.045062,0.96934,0.768164,0.021161,0.896443,0.061381
1/9/2024 1:00,0.015773,0.758727,0.017563,0.97031,0.752451,0.006225,0.936761,0.038173
1/9/2024 2:00,0.008744,0.76232,0.002835,0.981256,0.756565,0.003578,0.962127,0.001761
1/9/2024 3:00,0.005566,0.736768,0.003236,0.991123,0.733295,0.013599,0.975944,0.002176
1/9/2024 4:00,0.000466,0.695787,0.013158,0.983936,0.707945,0.046918,0.988703,0.012953
1/9/2024 5:00,0.000001,0.625241,0.021281,0.989365,0.665439,0.095148,0.988682,0.043678
1/9/2024 6:00,0,0.549726,0.026864,0.990474,0.671694,0.133762,0.985093,0.112346
1/9/2024 7:00,0.000005,0.456664,0.032302,0.99127,0.648918,0.126548,0.985582,0.184347
1/9/2024 8:00,0.000154,0.385915,0.049437,0.991324,0.64679,0.0988,0.988613,0.225243
1/9/2024 9:00,0.000837,0.370398,0.073132,0.99134,0.712557,0.077757,0.989904,0.274592
1/9/2024 10:00,0.00106,0.400511,0.103025,0.99084,0.708085,0.060607,0.988446,0.315524
1/9/2024 11:00,0.000383,0.428974,0.142063,0.98811,0.736751,0.054153,0.984785,0.331395
1/9/2024 12:00,0.000427,0.470338,0.19131,0.981865,0.786104,0.071998,0.978899,0.344535
1/9/2024 13:00,0.002362,0.497965,0.232907,0.971958,0.835113,0.117068,0.96568,0.320287
1/9/2024 14:00,0.009693,0.500712,0.236514,0.954801,0.87722,0.176973,0.947533,0.391038
1/9/2024 15:00,0.010801,0.542989,0.13164,0.968644,0.916755,0.202436,0.949407,0.433043
1/9/2024 16:00,0.001092,0.741199,0.026685,0.977707,0.932272,0.263754,0.946764,0.580359
1/9/2024 17:00,0.000614,0.746865,0.00006,0.966698,0.929757,0.273505,0.928173,0.835499
1/9/2024 18:00,0.001406,0.758115,0,0.951934,0.952472,0.274392,0.89906,0.911166
1/9/2024 19:00,0.011736,0.74983,0,0.94115,0.987981,0.251007,0.851495,0.931518
1/9/2024 20:00,0.033734,0.7388,0.00073,0.914049,0.991136,0.207886,0.790952,0.954798
1/9/2024 21:00,0.03886,0.736503,0.004204,0.872333,0.991344,0.209586,0.582616,0.984768
1/9/2024 22:00,0.031021,0.682173,0.005614,0.77006,0.983372,0.320059,0.310197,0.990385
1/9/2024 23:00,0.010234,0.520285,0.021135,0.638131,0.955457,0.497298,0.155031,0.968818
1/10/2024 0:00,0.001249,0.40049,0.037904,0.488787,0.945215,0.523946,0.022776,0.928778
1/10/2024 1:00,0.000313,0.347488,0.016972,0.279046,0.94607,0.45464,0.000121,0.938105
1/10/2024 2:00,0.000496,0.334653,0.002282,0.093137,0.95481,0.442279,0.054664,0.958125
1/10/2024 3:00,0.000428,0.346499,0.000208,0.017963,0.964896,0.467275,0.299952,0.990262
1/10/2024 4:00,0.002457,0.369722,0.000147,0.049987,0.973908,0.504489,0.476989,0.978876
1/10/2024 5:00,0.016369,0.349735,0.000525,0.236966,0.977786,0.567989,0.532147,0.937965
1/10/2024 6:00,0.103107,0.3133,0.001195,0.47458,0.974197,0.619878,0.560349,0.729688
1/10/2024 7:00,0.223007,0.274376,0.002365,0.636453,0.96431,0.646728,0.640861,0.582992
1/10/2024 8:00,0.274379,0.243011,0.004587,0.737356,0.947322,0.636238,0.763451,0.693654
1/10/2024 9:00,0.289027,0.242975,0.005292,0.759631,0.90017,0.574044,0.793926,0.447002
1/10/2024 10:00,0.263767,0.26501,0.005752,0.753186,0.779975,0.502601,0.675939,0.601159
1/10/2024 11:00,0.227444,0.311219,0.005937,0.731595,0.617874,0.441522,0.644074,0.571407
1/10/2024 12:00,0.195297,0.371166,0.009656,0.717847,0.395431,0.384298,0.706282,0.606359
1/10/2024 13:00,0.181562,0.42658,0.013827,0.724238,0.24298,0.316725,0.769611,0.645117
1/10/2024 14:00,0.191684,0.432025,0.018072,0.591102,0.17871,0.278803,0.78819,0.677532
1/10/2024 15:00,0.133765,0.302165,0.023895,0.416651,0.144932,0.331606,0.765747,0.758833
1/10/2024 16:00,0.061442,0.422311,0.002927,0.779045,0.145326,0.595249,0.624082,0.854504
1/10/2024 17:00,0.057771,0.510314,0.004423,0.948351,0.157264,0.757113,0.647454,0.855773
1/10/2024 18:00,0.090238,0.571111,0.024768,0.947553,0.127627,0.825731,0.768207,0.819517
1/10/2024 19:00,0.124901,0.634978,0.059308,0.907017,0.115026,0.887794,0.809576,0.790691
1/10/2024 20:00,0.127674,0.638997,0.089732,0.822789,0.132145,0.935714,0.816412,0.800195
1/10/2024 21:00,0.098905,0.615338,0.101553,0.696413,0.1383,0.954958,0.791341,0.806618
1/10/2024 22:00,0.076428,0.486567,0.092959,0.610673,0.120768,0.955157,0.750417,0.81842
1/10/2024 23:00,0.05386,0.400515,0.054036,0.632559,0.107835,0.950053,0.751818,0.831116
1/11/2024 0:00,0.030625,0.447148,0.012433,0.646969,0.100015,0.945019,0.667005,0.835115
1/11/2024 1:00,0.014508,0.422309,0.00043,0.682202,0.087388,0.939944,0.581524,0.818469
1/11/2024 2:00,0.036287,0.389012,0.000395,0.724533,0.071008,0.940612,0.477437,0.804816
1/11/2024 3:00,0.157462,0.421744,0.001196,0.770072,0.049889,0.949003,0.362748,0.784634
1/11/2024 4:00,0.302461,0.460726,0.001636,0.78643,0.03242,0.958516,0.376241,0.755019
1/11/2024 5:00,0.422283,0.513891,0.003118,0.805957,0.022987,0.96233,0.450807,0.697063
1/11/2024 6:00,0.534864,0.578325,0.010767,0.816056,0.019409,0.96136,0.577716,0.624815
1/11/2024 7:00,0.625041,0.620917,0.069365,0.802273,0.016686,0.956531,0.567897,0.568454
1/11/2024 8:00,0.685841,0.6336,0.212071,0.765322,0.015287,0.948822,0.501192,0.526114
1/11/2024 9:00,0.802627,0.650927,0.261534,0.710272,0.010963,0.930426,0.441489,0.459418
1/11/2024 10:00,0.791204,0.676398,0.263753,0.67404,0.010448,0.912416,0.44585,0.37358
1/11/2024 11:00,0.668536,0.660129,0.277348,0.648202,0.012151,0.899887,0.529267,0.279991
1/11/2024 12:00,0.556443,0.685929,0.290727,0.610226,0.010821,0.887782,0.597585,0.128828
1/11/2024 13:00,0.431083,0.668157,0.295767,0.569618,0.004462,0.876019,0.645369,0.05827
1/11/2024 14:00,0.31865,0.621237,0.388317,0.374754,0.000963,0.862631,0.695622,0.076204
1/11/2024 15:00,0.188304,0.556441,0.39039,0.111098,0.000009,0.849378,0.690216,0.114933
1/11/2024 16:00,0.090599,0.850407,0.45438,0.096811,0.000039,0.837513,0.678698,0.183651
1/11/2024 17:00,0.138386,0.959731,0.735941,0.434123,0.013932,0.82037,0.60733,0.22888
1/11/2024 18:00,0.143438,0.982921,0.876489,0.683155,0.077264,0.798272,0.548197,0.255092
1/11/2024 19:00,0.118349,0.98733,0.909418,0.800234,0.181835,0.774301,0.605395,0.229395
1/11/2024 20:00,0.147865,0.964364,0.869321,0.843534,0.287957,0.749858,0.695608,0.178528
1/11/2024 21:00,0.20351,0.864673,0.806074,0.851072,0.27556,0.717849,0.779666,0.265461
1/11/2024 22:00,0.167452,0.735937,0.7068,0.83886,0.06274,0.683559,0.827748,0.357647
1/11/2024 23:00,0.092607,0.854497,0.540455,0.838875,0.001413,0.656399,0.849723,0.370731
1/12/2024 0:00,0.054663,0.972491,0.416297,0.822253,0.033816,0.630461,0.855845,0.429324
1/12/2024 1:00,0.03125,0.986317,0.304941,0.777738,0.055314,0.55946,0.852028,0.557213
1/12/2024 2:00,0.012156,0.987301,0.190979,0.731739,0.042889,0.482104,0.866351,0.537573
1/12/2024 3:00,0.002815,0.986686,0.10284,0.750042,0.050061,0.469081,0.875762,0.475936
1/12/2024 4:00,0.000083,0.982834,0.046764,0.763434,0.071,0.494095,0.874338,0.391589
1/12/2024 5:00,0.000005,0.960147,0.035901,0.718151,0.125911,0.526654,0.877301,0.373579
1/12/2024 6:00,0.000101,0.897323,0.045593,0.781815,0.240723,0.544336,0.884171,0.268546
1/12/2024 7:00,0.000529,0.754338,0.052957,0.80163,0.194765,0.528853,0.890218,0.158441
1/12/2024 8:00,0.000355,0.55021,0.05281,0.895558,0.168703,0.484787,0.890571,0.182841
